CODEPAGE 1361           ;Korean - Johab

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	143

0x00	0x0000	;Null
0xd143	0xc8f5	;»ı Hangul Thieuth-Eo-Sios
0xd144	0xc8f6	;»ˆ Hangul Thieuth-Eo-Ssangsios
0xd145	0xc8f7	;»˜ Hangul Thieuth-Eo-Ieung
0xd146	0xc8f8	;»¯ Hangul Thieuth-Eo-Cieuc
0xd147	0xc8f9	;»˘ Hangul Thieuth-Eo-Chieuch
0xd148	0xc8fa	;»˙ Hangul Thieuth-Eo-Khieukh
0xd149	0xc8fb	;»˚ Hangul Thieuth-Eo-Thieuth
0xd14a	0xc8fc	;»¸ Hangul Thieuth-Eo-Phieuph
0xd14b	0xc8fd	;»˝ Hangul Thieuth-Eo-Hieuh
0xd14c	0xc941	;…A Hangul Thieuth-E
0xd14d	0xc942	;…B Hangul Thieuth-E-Kiyeok
0xd14e	0xc943	;…C Hangul Thieuth-E-SsangKiyeok
0xd14f	0xc944	;…D Hangul Thieuth-E-KiyeokSios
0xd150	0xc945	;…E Hangul Thieuth-E-Nieun
0xd151	0xc946	;…F Hangul Thieuth-E-NieunCieuc
0xd152	0xc947	;…G Hangul Thieuth-E-NieunHieuh
0xd153	0xc948	;…H Hangul Thieuth-E-Tikeut
0xd154	0xc949	;…I Hangul Thieuth-E-Rieul
0xd155	0xc94a	;…J Hangul Thieuth-E-RieulKiyeok
0xd156	0xc94b	;…K Hangul Thieuth-E-RieulMieum
0xd157	0xc94c	;…L Hangul Thieuth-E-RieulPieup
0xd158	0xc94d	;…M Hangul Thieuth-E-RieulSios
0xd159	0xc94e	;…N Hangul Thieuth-E-RieulThieuth
0xd15a	0xc94f	;…O Hangul Thieuth-E-RieulPhieuph
0xd15b	0xc950	;…P Hangul Thieuth-E-RieulHieuh
0xd15c	0xc951	;…Q Hangul Thieuth-E-Mieum
0xd15d	0xc953	;…S Hangul Thieuth-E-Pieup
0xd15e	0xc954	;…T Hangul Thieuth-E-PieupSios
0xd15f	0xc955	;…U Hangul Thieuth-E-Sios
0xd160	0xc956	;…V Hangul Thieuth-E-Ssangsios
0xd161	0xc957	;…W Hangul Thieuth-E-Ieung
0xd162	0xc958	;…X Hangul Thieuth-E-Cieuc
0xd163	0xc959	;…Y Hangul Thieuth-E-Chieuch
0xd164	0xc95a	;…Z Hangul Thieuth-E-Khieukh
0xd165	0xc95b	;…[ Hangul Thieuth-E-Thieuth
0xd166	0xc95c	;…\ Hangul Thieuth-E-Phieuph
0xd167	0xc95d	;…] Hangul Thieuth-E-Hieuh
0xd168	0xc961	;…a Hangul Thieuth-Yeo
0xd169	0xc962	;…b Hangul Thieuth-Yeo-Kiyeok
0xd16a	0xc963	;…c Hangul Thieuth-Yeo-SsangKiyeok
0xd16b	0xc964	;…d Hangul Thieuth-Yeo-KiyeokSios
0xd16c	0xc965	;…e Hangul Thieuth-Yeo-Nieun
0xd16d	0xc966	;…f Hangul Thieuth-Yeo-NieunCieuc
0xd16e	0xc967	;…g Hangul Thieuth-Yeo-NieunHieuh
0xd16f	0xc968	;…h Hangul Thieuth-Yeo-Tikeut
0xd170	0xc969	;…i Hangul Thieuth-Yeo-Rieul
0xd171	0xc96a	;…j Hangul Thieuth-Yeo-RieulKiyeok
0xd172	0xc96b	;…k Hangul Thieuth-Yeo-RieulMieum
0xd173	0xc96c	;…l Hangul Thieuth-Yeo-RieulPieup
0xd174	0xc96d	;…m Hangul Thieuth-Yeo-RieulSios
0xd175	0xc96e	;…n Hangul Thieuth-Yeo-RieulThieuth
0xd176	0xc96f	;…o Hangul Thieuth-Yeo-RieulPhieuph
0xd177	0xc970	;…p Hangul Thieuth-Yeo-RieulHieuh
0xd178	0xc971	;…q Hangul Thieuth-Yeo-Mieum
0xd179	0xc973	;…s Hangul Thieuth-Yeo-Pieup
0xd17a	0xc974	;…t Hangul Thieuth-Yeo-PieupSios
0xd17b	0xc975	;…u Hangul Thieuth-Yeo-Sios
0xd17c	0xc976	;…v Hangul Thieuth-Yeo-Ssangsios
0xd17d	0xc977	;…w Hangul Thieuth-Yeo-Ieung
0xd17e	0xc978	;…x Hangul Thieuth-Yeo-Cieuc
0xd17f	0xc979	;…y Hangul Thieuth-Yeo-Chieuch
0xd180	0xc97a	;…z Hangul Thieuth-Yeo-Khieukh
0xd181	0xc97b	;…{ Hangul Thieuth-Yeo-Thieuth
0xd182	0xc97c	;…| Hangul Thieuth-Yeo-Phieuph
0xd183	0xc97d	;…} Hangul Thieuth-Yeo-Hieuh
0xd184	0xc981	;…Å Hangul Thieuth-Ye
0xd185	0xc982	;…Ç Hangul Thieuth-Ye-Kiyeok
0xd186	0xc983	;…É Hangul Thieuth-Ye-SsangKiyeok
0xd187	0xc984	;…Ñ Hangul Thieuth-Ye-KiyeokSios
0xd188	0xc985	;…Ö Hangul Thieuth-Ye-Nieun
0xd189	0xc986	;…Ü Hangul Thieuth-Ye-NieunCieuc
0xd18a	0xc987	;…á Hangul Thieuth-Ye-NieunHieuh
0xd18b	0xc988	;…à Hangul Thieuth-Ye-Tikeut
0xd18c	0xc989	;…â Hangul Thieuth-Ye-Rieul
0xd18d	0xc98a	;…ä Hangul Thieuth-Ye-RieulKiyeok
0xd18e	0xc98b	;…ã Hangul Thieuth-Ye-RieulMieum
0xd18f	0xc98c	;…å Hangul Thieuth-Ye-RieulPieup
0xd190	0xc98d	;…ç Hangul Thieuth-Ye-RieulSios
0xd191	0xc98e	;…é Hangul Thieuth-Ye-RieulThieuth
0xd192	0xc98f	;…è Hangul Thieuth-Ye-RieulPhieuph
0xd193	0xc990	;…ê Hangul Thieuth-Ye-RieulHieuh
0xd194	0xc991	;…ë Hangul Thieuth-Ye-Mieum
0xd195	0xc993	;…ì Hangul Thieuth-Ye-Pieup
0xd196	0xc994	;…î Hangul Thieuth-Ye-PieupSios
0xd197	0xc995	;…ï Hangul Thieuth-Ye-Sios
0xd198	0xc996	;…ñ Hangul Thieuth-Ye-Ssangsios
0xd199	0xc997	;…ó Hangul Thieuth-Ye-Ieung
0xd19a	0xc998	;…ò Hangul Thieuth-Ye-Cieuc
0xd19b	0xc999	;…ô Hangul Thieuth-Ye-Chieuch
0xd19c	0xc99a	;…ö Hangul Thieuth-Ye-Khieukh
0xd19d	0xc99b	;…õ Hangul Thieuth-Ye-Thieuth
0xd19e	0xc99c	;…ú Hangul Thieuth-Ye-Phieuph
0xd19f	0xc99d	;…ù Hangul Thieuth-Ye-Hieuh
0xd1a0	0xc9a1	;…° Hangul Thieuth-O
0xd1a1	0xc9a2	;…¢ Hangul Thieuth-O-Kiyeok
0xd1a2	0xc9a3	;…£ Hangul Thieuth-O-SsangKiyeok
0xd1a3	0xc9a4	;…§ Hangul Thieuth-O-KiyeokSios
0xd1a4	0xc9a5	;…• Hangul Thieuth-O-Nieun
0xd1a5	0xc9a6	;…¶ Hangul Thieuth-O-NieunCieuc
0xd1a6	0xc9a7	;…ß Hangul Thieuth-O-NieunHieuh
0xd1a7	0xc9a8	;…® Hangul Thieuth-O-Tikeut
0xd1a8	0xc9a9	;…© Hangul Thieuth-O-Rieul
0xd1a9	0xc9aa	;…™ Hangul Thieuth-O-RieulKiyeok
0xd1aa	0xc9ab	;…´ Hangul Thieuth-O-RieulMieum
0xd1ab	0xc9ac	;…¨ Hangul Thieuth-O-RieulPieup
0xd1ac	0xc9ad	;…≠ Hangul Thieuth-O-RieulSios
0xd1ad	0xc9ae	;…Æ Hangul Thieuth-O-RieulThieuth
0xd1ae	0xc9af	;…Ø Hangul Thieuth-O-RieulPhieuph
0xd1af	0xc9b0	;…∞ Hangul Thieuth-O-RieulHieuh
0xd1b0	0xc9b1	;…± Hangul Thieuth-O-Mieum
0xd1b1	0xc9b3	;…≥ Hangul Thieuth-O-Pieup
0xd1b2	0xc9b4	;…¥ Hangul Thieuth-O-PieupSios
0xd1b3	0xc9b5	;…µ Hangul Thieuth-O-Sios
0xd1b4	0xc9b6	;…∂ Hangul Thieuth-O-Ssangsios
0xd1b5	0xc9b7	;…∑ Hangul Thieuth-O-Ieung
0xd1b6	0xc9b8	;…∏ Hangul Thieuth-O-Cieuc
0xd1b7	0xc9b9	;…π Hangul Thieuth-O-Chieuch
0xd1b8	0xc9ba	;…∫ Hangul Thieuth-O-Khieukh
0xd1b9	0xc9bb	;…ª Hangul Thieuth-O-Thieuth
0xd1ba	0xc9bc	;…º Hangul Thieuth-O-Phieuph
0xd1bb	0xc9bd	;…Ω Hangul Thieuth-O-Hieuh
0xd1bc	0xc9c1	;…¡ Hangul Thieuth-Wa
0xd1bd	0xc9c2	;…¬ Hangul Thieuth-Wa-Kiyeok
0xd1be	0xc9c3	;…√ Hangul Thieuth-Wa-SsangKiyeok
0xd1bf	0xc9c4	;…ƒ Hangul Thieuth-Wa-KiyeokSios
0xd1c0	0xc9c5	;…≈ Hangul Thieuth-Wa-Nieun
0xd1c1	0xc9c6	;…∆ Hangul Thieuth-Wa-NieunCieuc
0xd1c2	0xc9c7	;…« Hangul Thieuth-Wa-NieunHieuh
0xd1c3	0xc9c8	;…» Hangul Thieuth-Wa-Tikeut
0xd1c4	0xc9c9	;…… Hangul Thieuth-Wa-Rieul
0xd1c5	0xc9ca	;…  Hangul Thieuth-Wa-RieulKiyeok
0xd1c6	0xc9cb	;…À Hangul Thieuth-Wa-RieulMieum
0xd1c7	0xc9cc	;…Ã Hangul Thieuth-Wa-RieulPieup
0xd1c8	0xc9cd	;…Õ Hangul Thieuth-Wa-RieulSios
0xd1c9	0xc9ce	;…Œ Hangul Thieuth-Wa-RieulThieuth
0xd1ca	0xc9cf	;…œ Hangul Thieuth-Wa-RieulPhieuph
0xd1cb	0xc9d0	;…– Hangul Thieuth-Wa-RieulHieuh
0xd1cc	0xc9d1	;…— Hangul Thieuth-Wa-Mieum
0xd1cd	0xc9d3	;…” Hangul Thieuth-Wa-Pieup
0xd1ce	0xc9d4	;…‘ Hangul Thieuth-Wa-PieupSios
0xd1cf	0xc9d5	;…’ Hangul Thieuth-Wa-Sios
0xd1d0	0xc9d6	;…÷ Hangul Thieuth-Wa-Ssangsios
0xd1d1	0xc9d7	;…◊ Hangul Thieuth-Wa-Ieung
0xd1d2	0xc9d8	;…ÿ Hangul Thieuth-Wa-Cieuc
0xd1d3	0xc9d9	;…Ÿ Hangul Thieuth-Wa-Chieuch
0xd1d4	0xc9da	;…⁄ Hangul Thieuth-Wa-Khieukh
0xd1d5	0xc9db	;…€ Hangul Thieuth-Wa-Thieuth
0xd1d6	0xc9dc	;…‹ Hangul Thieuth-Wa-Phieuph
0xd1d7	0xc9dd	;…› Hangul Thieuth-Wa-Hieuh
0xd1d8	0xc9e1	;…· Hangul Thieuth-Wae
0xd1d9	0xc9e2	;…‚ Hangul Thieuth-Wae-Kiyeok
0xd1da	0xc9e3	;…„ Hangul Thieuth-Wae-SsangKiyeok
0xd1db	0xc9e4	;…‰ Hangul Thieuth-Wae-KiyeokSios
0xd1dc	0xc9e5	;…Â Hangul Thieuth-Wae-Nieun
0xd1dd	0xc9e6	;…Ê Hangul Thieuth-Wae-NieunCieuc
0xd1de	0xc9e7	;…Á Hangul Thieuth-Wae-NieunHieuh
0xd1df	0xc9e8	;…Ë Hangul Thieuth-Wae-Tikeut
0xd1e0	0xc9e9	;…È Hangul Thieuth-Wae-Rieul
0xd1e1	0xc9ea	;…Í Hangul Thieuth-Wae-RieulKiyeok
0xd1e2	0xc9eb	;…Î Hangul Thieuth-Wae-RieulMieum
0xd1e3	0xc9ec	;…Ï Hangul Thieuth-Wae-RieulPieup
0xd1e4	0xc9ed	;…Ì Hangul Thieuth-Wae-RieulSios
0xd1e5	0xc9ee	;…Ó Hangul Thieuth-Wae-RieulThieuth
0xd1e6	0xc9ef	;…Ô Hangul Thieuth-Wae-RieulPhieuph
0xd1e7	0xc9f0	;… Hangul Thieuth-Wae-RieulHieuh
0xd1e8	0xc9f1	;…Ò Hangul Thieuth-Wae-Mieum
0xd1e9	0xc9f3	;…Û Hangul Thieuth-Wae-Pieup
0xd1ea	0xc9f4	;…Ù Hangul Thieuth-Wae-PieupSios
0xd1eb	0xc9f5	;…ı Hangul Thieuth-Wae-Sios
0xd1ec	0xc9f6	;…ˆ Hangul Thieuth-Wae-Ssangsios
0xd1ed	0xc9f7	;…˜ Hangul Thieuth-Wae-Ieung
0xd1ee	0xc9f8	;…¯ Hangul Thieuth-Wae-Cieuc
0xd1ef	0xc9f9	;…˘ Hangul Thieuth-Wae-Chieuch
0xd1f0	0xc9fa	;…˙ Hangul Thieuth-Wae-Khieukh
0xd1f1	0xc9fb	;…˚ Hangul Thieuth-Wae-Thieuth
0xd1f2	0xc9fc	;…¸ Hangul Thieuth-Wae-Phieuph
0xd1f3	0xc9fd	;…˝ Hangul Thieuth-Wae-Hieuh
0xd1f4	0xca41	; A Hangul Thieuth-Oe
0xd1f5	0xca42	; B Hangul Thieuth-Oe-Kiyeok
0xd1f6	0xca43	; C Hangul Thieuth-Oe-SsangKiyeok
0xd1f7	0xca44	; D Hangul Thieuth-Oe-KiyeokSios
0xd1f8	0xca45	; E Hangul Thieuth-Oe-Nieun
0xd1f9	0xca46	; F Hangul Thieuth-Oe-NieunCieuc
0xd1fa	0xca47	; G Hangul Thieuth-Oe-NieunHieuh
0xd1fb	0xca48	; H Hangul Thieuth-Oe-Tikeut
0xd1fc	0xca49	; I Hangul Thieuth-Oe-Rieul
0xd1fd	0xca4a	; J Hangul Thieuth-Oe-RieulKiyeok
0xd1fe	0xca4b	; K Hangul Thieuth-Oe-RieulMieum
0xd1ff	0xca4c	; L Hangul Thieuth-Oe-RieulPieup
0xd200	0xca4d	; M Hangul Thieuth-Oe-RieulSios
0xd201	0xca4e	; N Hangul Thieuth-Oe-RieulThieuth
0xd202	0xca4f	; O Hangul Thieuth-Oe-RieulPhieuph
0xd203	0xca50	; P Hangul Thieuth-Oe-RieulHieuh
0xd204	0xca51	; Q Hangul Thieuth-Oe-Mieum
0xd205	0xca53	; S Hangul Thieuth-Oe-Pieup
0xd206	0xca54	; T Hangul Thieuth-Oe-PieupSios
0xd207	0xca55	; U Hangul Thieuth-Oe-Sios
0xd208	0xca56	; V Hangul Thieuth-Oe-Ssangsios
0xd209	0xca57	; W Hangul Thieuth-Oe-Ieung
0xd20a	0xca58	; X Hangul Thieuth-Oe-Cieuc
0xd20b	0xca59	; Y Hangul Thieuth-Oe-Chieuch
0xd20c	0xca5a	; Z Hangul Thieuth-Oe-Khieukh
0xd20d	0xca5b	; [ Hangul Thieuth-Oe-Thieuth
0xd20e	0xca5c	; \ Hangul Thieuth-Oe-Phieuph
0xd20f	0xca5d	; ] Hangul Thieuth-Oe-Hieuh
0xd210	0xca61	; a Hangul Thieuth-Yo
0xd211	0xca62	; b Hangul Thieuth-Yo-Kiyeok
0xd212	0xca63	; c Hangul Thieuth-Yo-SsangKiyeok
0xd213	0xca64	; d Hangul Thieuth-Yo-KiyeokSios
0xd214	0xca65	; e Hangul Thieuth-Yo-Nieun
0xd215	0xca66	; f Hangul Thieuth-Yo-NieunCieuc
0xd216	0xca67	; g Hangul Thieuth-Yo-NieunHieuh
0xd217	0xca68	; h Hangul Thieuth-Yo-Tikeut
0xd218	0xca69	; i Hangul Thieuth-Yo-Rieul
0xd219	0xca6a	; j Hangul Thieuth-Yo-RieulKiyeok
0xd21a	0xca6b	; k Hangul Thieuth-Yo-RieulMieum
0xd21b	0xca6c	; l Hangul Thieuth-Yo-RieulPieup
0xd21c	0xca6d	; m Hangul Thieuth-Yo-RieulSios
0xd21d	0xca6e	; n Hangul Thieuth-Yo-RieulThieuth
0xd21e	0xca6f	; o Hangul Thieuth-Yo-RieulPhieuph
0xd21f	0xca70	; p Hangul Thieuth-Yo-RieulHieuh
0xd220	0xca71	; q Hangul Thieuth-Yo-Mieum
0xd221	0xca73	; s Hangul Thieuth-Yo-Pieup
0xd222	0xca74	; t Hangul Thieuth-Yo-PieupSios
0xd223	0xca75	; u Hangul Thieuth-Yo-Sios
0xd224	0xca76	; v Hangul Thieuth-Yo-Ssangsios
0xd225	0xca77	; w Hangul Thieuth-Yo-Ieung
0xd226	0xca78	; x Hangul Thieuth-Yo-Cieuc
0xd227	0xca79	; y Hangul Thieuth-Yo-Chieuch
0xd228	0xca7a	; z Hangul Thieuth-Yo-Khieukh
0xd229	0xca7b	; { Hangul Thieuth-Yo-Thieuth
0xd22a	0xca7c	; | Hangul Thieuth-Yo-Phieuph
0xd22b	0xca7d	; } Hangul Thieuth-Yo-Hieuh
0xd22c	0xca81	; Å Hangul Thieuth-U
0xd22d	0xca82	; Ç Hangul Thieuth-U-Kiyeok
0xd22e	0xca83	; É Hangul Thieuth-U-SsangKiyeok
0xd22f	0xca84	; Ñ Hangul Thieuth-U-KiyeokSios
0xd230	0xca85	; Ö Hangul Thieuth-U-Nieun
0xd231	0xca86	; Ü Hangul Thieuth-U-NieunCieuc
0xd232	0xca87	; á Hangul Thieuth-U-NieunHieuh
0xd233	0xca88	; à Hangul Thieuth-U-Tikeut
0xd234	0xca89	; â Hangul Thieuth-U-Rieul
0xd235	0xca8a	; ä Hangul Thieuth-U-RieulKiyeok
0xd236	0xca8b	; ã Hangul Thieuth-U-RieulMieum
0xd237	0xca8c	; å Hangul Thieuth-U-RieulPieup
0xd238	0xca8d	; ç Hangul Thieuth-U-RieulSios
0xd239	0xca8e	; é Hangul Thieuth-U-RieulThieuth
0xd23a	0xca8f	; è Hangul Thieuth-U-RieulPhieuph
0xd23b	0xca90	; ê Hangul Thieuth-U-RieulHieuh
0xd23c	0xca91	; ë Hangul Thieuth-U-Mieum
0xd23d	0xca93	; ì Hangul Thieuth-U-Pieup
0xd23e	0xca94	; î Hangul Thieuth-U-PieupSios
0xd23f	0xca95	; ï Hangul Thieuth-U-Sios
0xd240	0xca96	; ñ Hangul Thieuth-U-Ssangsios
0xd241	0xca97	; ó Hangul Thieuth-U-Ieung
0xd242	0xca98	; ò Hangul Thieuth-U-Cieuc
0xd243	0xca99	; ô Hangul Thieuth-U-Chieuch
0xd244	0xca9a	; ö Hangul Thieuth-U-Khieukh
0xd245	0xca9b	; õ Hangul Thieuth-U-Thieuth
0xd246	0xca9c	; ú Hangul Thieuth-U-Phieuph
0xd247	0xca9d	; ù Hangul Thieuth-U-Hieuh
0xd248	0xcaa1	; ° Hangul Thieuth-Weo
0xd249	0xcaa2	; ¢ Hangul Thieuth-Weo-Kiyeok
0xd24a	0xcaa3	; £ Hangul Thieuth-Weo-SsangKiyeok
0xd24b	0xcaa4	; § Hangul Thieuth-Weo-KiyeokSios
0xd24c	0xcaa5	; • Hangul Thieuth-Weo-Nieun
0xd24d	0xcaa6	; ¶ Hangul Thieuth-Weo-NieunCieuc
0xd24e	0xcaa7	; ß Hangul Thieuth-Weo-NieunHieuh
0xd24f	0xcaa8	; ® Hangul Thieuth-Weo-Tikeut
0xd250	0xcaa9	; © Hangul Thieuth-Weo-Rieul
0xd251	0xcaaa	; ™ Hangul Thieuth-Weo-RieulKiyeok
0xd252	0xcaab	; ´ Hangul Thieuth-Weo-RieulMieum
0xd253	0xcaac	; ¨ Hangul Thieuth-Weo-RieulPieup
0xd254	0xcaad	; ≠ Hangul Thieuth-Weo-RieulSios
0xd255	0xcaae	; Æ Hangul Thieuth-Weo-RieulThieuth
0xd256	0xcaaf	; Ø Hangul Thieuth-Weo-RieulPhieuph
0xd257	0xcab0	; ∞ Hangul Thieuth-Weo-RieulHieuh
0xd258	0xcab1	; ± Hangul Thieuth-Weo-Mieum
0xd259	0xcab3	; ≥ Hangul Thieuth-Weo-Pieup
0xd25a	0xcab4	; ¥ Hangul Thieuth-Weo-PieupSios
0xd25b	0xcab5	; µ Hangul Thieuth-Weo-Sios
0xd25c	0xcab6	; ∂ Hangul Thieuth-Weo-Ssangsios
0xd25d	0xcab7	; ∑ Hangul Thieuth-Weo-Ieung
0xd25e	0xcab8	; ∏ Hangul Thieuth-Weo-Cieuc
0xd25f	0xcab9	; π Hangul Thieuth-Weo-Chieuch
0xd260	0xcaba	; ∫ Hangul Thieuth-Weo-Khieukh
0xd261	0xcabb	; ª Hangul Thieuth-Weo-Thieuth
0xd262	0xcabc	; º Hangul Thieuth-Weo-Phieuph
0xd263	0xcabd	; Ω Hangul Thieuth-Weo-Hieuh
0xd264	0xcac1	; ¡ Hangul Thieuth-We
0xd265	0xcac2	; ¬ Hangul Thieuth-We-Kiyeok
0xd266	0xcac3	; √ Hangul Thieuth-We-SsangKiyeok
0xd267	0xcac4	; ƒ Hangul Thieuth-We-KiyeokSios
0xd268	0xcac5	; ≈ Hangul Thieuth-We-Nieun
0xd269	0xcac6	; ∆ Hangul Thieuth-We-NieunCieuc
0xd26a	0xcac7	; « Hangul Thieuth-We-NieunHieuh
0xd26b	0xcac8	; » Hangul Thieuth-We-Tikeut
0xd26c	0xcac9	; … Hangul Thieuth-We-Rieul
0xd26d	0xcaca	;   Hangul Thieuth-We-RieulKiyeok
0xd26e	0xcacb	; À Hangul Thieuth-We-RieulMieum
0xd26f	0xcacc	; Ã Hangul Thieuth-We-RieulPieup
0xd270	0xcacd	; Õ Hangul Thieuth-We-RieulSios
0xd271	0xcace	; Œ Hangul Thieuth-We-RieulThieuth
0xd272	0xcacf	; œ Hangul Thieuth-We-RieulPhieuph
0xd273	0xcad0	; – Hangul Thieuth-We-RieulHieuh
0xd274	0xcad1	; — Hangul Thieuth-We-Mieum
0xd275	0xcad3	; ” Hangul Thieuth-We-Pieup
0xd276	0xcad4	; ‘ Hangul Thieuth-We-PieupSios
0xd277	0xcad5	; ’ Hangul Thieuth-We-Sios
0xd278	0xcad6	; ÷ Hangul Thieuth-We-Ssangsios
0xd279	0xcad7	; ◊ Hangul Thieuth-We-Ieung
0xd27a	0xcad8	; ÿ Hangul Thieuth-We-Cieuc
0xd27b	0xcad9	; Ÿ Hangul Thieuth-We-Chieuch
0xd27c	0xcada	; ⁄ Hangul Thieuth-We-Khieukh
0xd27d	0xcadb	; € Hangul Thieuth-We-Thieuth
0xd27e	0xcadc	; ‹ Hangul Thieuth-We-Phieuph
0xd27f	0xcadd	; › Hangul Thieuth-We-Hieuh
0xd280	0xcae1	; · Hangul Thieuth-Wi
0xd281	0xcae2	; ‚ Hangul Thieuth-Wi-Kiyeok
0xd282	0xcae3	; „ Hangul Thieuth-Wi-SsangKiyeok
0xd283	0xcae4	; ‰ Hangul Thieuth-Wi-KiyeokSios
0xd284	0xcae5	; Â Hangul Thieuth-Wi-Nieun
0xd285	0xcae6	; Ê Hangul Thieuth-Wi-NieunCieuc
0xd286	0xcae7	; Á Hangul Thieuth-Wi-NieunHieuh
0xd287	0xcae8	; Ë Hangul Thieuth-Wi-Tikeut
0xd288	0xcae9	; È Hangul Thieuth-Wi-Rieul
0xd289	0xcaea	; Í Hangul Thieuth-Wi-RieulKiyeok
0xd28a	0xcaeb	; Î Hangul Thieuth-Wi-RieulMieum
0xd28b	0xcaec	; Ï Hangul Thieuth-Wi-RieulPieup
0xd28c	0xcaed	; Ì Hangul Thieuth-Wi-RieulSios
0xd28d	0xcaee	; Ó Hangul Thieuth-Wi-RieulThieuth
0xd28e	0xcaef	; Ô Hangul Thieuth-Wi-RieulPhieuph
0xd28f	0xcaf0	;  Hangul Thieuth-Wi-RieulHieuh
0xd290	0xcaf1	; Ò Hangul Thieuth-Wi-Mieum
0xd291	0xcaf3	; Û Hangul Thieuth-Wi-Pieup
0xd292	0xcaf4	; Ù Hangul Thieuth-Wi-PieupSios
0xd293	0xcaf5	; ı Hangul Thieuth-Wi-Sios
0xd294	0xcaf6	; ˆ Hangul Thieuth-Wi-Ssangsios
0xd295	0xcaf7	; ˜ Hangul Thieuth-Wi-Ieung
0xd296	0xcaf8	; ¯ Hangul Thieuth-Wi-Cieuc
0xd297	0xcaf9	; ˘ Hangul Thieuth-Wi-Chieuch
0xd298	0xcafa	; ˙ Hangul Thieuth-Wi-Khieukh
0xd299	0xcafb	; ˚ Hangul Thieuth-Wi-Thieuth
0xd29a	0xcafc	; ¸ Hangul Thieuth-Wi-Phieuph
0xd29b	0xcafd	; ˝ Hangul Thieuth-Wi-Hieuh
0xd29c	0xcb41	;ÀA Hangul Thieuth-Yu
0xd29d	0xcb42	;ÀB Hangul Thieuth-Yu-Kiyeok
0xd29e	0xcb43	;ÀC Hangul Thieuth-Yu-SsangKiyeok
0xd29f	0xcb44	;ÀD Hangul Thieuth-Yu-KiyeokSios
0xd2a0	0xcb45	;ÀE Hangul Thieuth-Yu-Nieun
0xd2a1	0xcb46	;ÀF Hangul Thieuth-Yu-NieunCieuc
0xd2a2	0xcb47	;ÀG Hangul Thieuth-Yu-NieunHieuh
0xd2a3	0xcb48	;ÀH Hangul Thieuth-Yu-Tikeut
0xd2a4	0xcb49	;ÀI Hangul Thieuth-Yu-Rieul
0xd2a5	0xcb4a	;ÀJ Hangul Thieuth-Yu-RieulKiyeok
0xd2a6	0xcb4b	;ÀK Hangul Thieuth-Yu-RieulMieum
0xd2a7	0xcb4c	;ÀL Hangul Thieuth-Yu-RieulPieup
0xd2a8	0xcb4d	;ÀM Hangul Thieuth-Yu-RieulSios
0xd2a9	0xcb4e	;ÀN Hangul Thieuth-Yu-RieulThieuth
0xd2aa	0xcb4f	;ÀO Hangul Thieuth-Yu-RieulPhieuph
0xd2ab	0xcb50	;ÀP Hangul Thieuth-Yu-RieulHieuh
0xd2ac	0xcb51	;ÀQ Hangul Thieuth-Yu-Mieum
0xd2ad	0xcb53	;ÀS Hangul Thieuth-Yu-Pieup
0xd2ae	0xcb54	;ÀT Hangul Thieuth-Yu-PieupSios
0xd2af	0xcb55	;ÀU Hangul Thieuth-Yu-Sios
0xd2b0	0xcb56	;ÀV Hangul Thieuth-Yu-Ssangsios
0xd2b1	0xcb57	;ÀW Hangul Thieuth-Yu-Ieung
0xd2b2	0xcb58	;ÀX Hangul Thieuth-Yu-Cieuc
0xd2b3	0xcb59	;ÀY Hangul Thieuth-Yu-Chieuch
0xd2b4	0xcb5a	;ÀZ Hangul Thieuth-Yu-Khieukh
0xd2b5	0xcb5b	;À[ Hangul Thieuth-Yu-Thieuth
0xd2b6	0xcb5c	;À\ Hangul Thieuth-Yu-Phieuph
0xd2b7	0xcb5d	;À] Hangul Thieuth-Yu-Hieuh
0xd2b8	0xcb61	;Àa Hangul Thieuth-Eu
0xd2b9	0xcb62	;Àb Hangul Thieuth-Eu-Kiyeok
0xd2ba	0xcb63	;Àc Hangul Thieuth-Eu-SsangKiyeok
0xd2bb	0xcb64	;Àd Hangul Thieuth-Eu-KiyeokSios
0xd2bc	0xcb65	;Àe Hangul Thieuth-Eu-Nieun
0xd2bd	0xcb66	;Àf Hangul Thieuth-Eu-NieunCieuc
0xd2be	0xcb67	;Àg Hangul Thieuth-Eu-NieunHieuh
0xd2bf	0xcb68	;Àh Hangul Thieuth-Eu-Tikeut
0xd2c0	0xcb69	;Ài Hangul Thieuth-Eu-Rieul
0xd2c1	0xcb6a	;Àj Hangul Thieuth-Eu-RieulKiyeok
0xd2c2	0xcb6b	;Àk Hangul Thieuth-Eu-RieulMieum
0xd2c3	0xcb6c	;Àl Hangul Thieuth-Eu-RieulPieup
0xd2c4	0xcb6d	;Àm Hangul Thieuth-Eu-RieulSios
0xd2c5	0xcb6e	;Àn Hangul Thieuth-Eu-RieulThieuth
0xd2c6	0xcb6f	;Ào Hangul Thieuth-Eu-RieulPhieuph
0xd2c7	0xcb70	;Àp Hangul Thieuth-Eu-RieulHieuh
0xd2c8	0xcb71	;Àq Hangul Thieuth-Eu-Mieum
0xd2c9	0xcb73	;Às Hangul Thieuth-Eu-Pieup
0xd2ca	0xcb74	;Àt Hangul Thieuth-Eu-PieupSios
